Afghanistan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000002,0.000002,0.000003,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000009,0.000009,0.000011,0.000011,0.000017,0.000021,0.000021,0.000023,0.000023,0.000028,0.000028,0.000032,0.000035,0.000038,0.000046,0.000046,0.000046,0.000051,0.000055,0.000055,0.000061,0.000064,0.000066,0.000072,0.000077,0.000087,0.000089,0.000092,0.000098,0.000104,0.000110,0.000130,
Albania,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000036,0.000036,0.000036,0.000036,0.000036,0.000036,0.000036,0.000073,0.000073,0.000073,0.000073,0.000073,0.000146,0.000182,0.000182,0.000219,0.000292,0.000365,0.000365,0.000401,0.000547,0.000547,0.000584,0.000620,0.000730,0.000730,0.000766,0.000803,0.000803,0.000839,0.000839,0.000839,0.000839,0.000839,0.000876,0.000912,0.000949,0.000949,0.000949,0.000949,0.000949,0.000949,0.000985,0.000985,0.000985,0.000985,0.001022,0.001022,0.001095,0.001095,0.001131,0.001131,0.001131,0.001131,
Algeria,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000002,0.000002,0.000002,0.000003,0.000004,0.000005,0.000006,0.000007,0.000007,0.000008,0.000009,0.000010,0.000011,0.000012,0.000013,0.000015,0.000018,0.000024,0.000036,0.000044,0.000055,0.000064,0.000073,0.000081,0.000086,0.000099,0.000107,0.000115,0.000123,0.000131,0.000137,0.000141,0.000146,0.000153,0.000154,0.000157,0.000161,0.000165,0.000169,0.000171,0.000174,0.000176,0.000178,0.000181,0.000183,0.000186,0.000189,0.000190,0.000193,0.000194,
Andorra,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002128,0.002128,0.002128,0.002128,0.006383,0.006383,0.006383,0.012766,0.017021,0.025532,0.029787,0.031915,0.034043,0.036170,0.038298,0.044681,0.046809,0.048936,0.053191,0.055319,0.055319,0.061702,0.061702,0.065957,0.070213,0.070213,0.074468,0.074468,0.076596,0.078723,0.078723,0.078723,0.078723,0.085106,0.085106,0.085106,0.085106,0.087234,0.089362,0.089362,0.091489,0.093617,0.095745,
Angola,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,
Antigua and Barbuda,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002273,0.004545,0.004545,0.004545,0.004545,0.004545,0.004545,0.004545,0.004545,0.006818,0.006818,0.006818,0.006818,0.006818,0.006818,0.006818,0.006818,0.006818,0.006818,0.006818,0.006818,0.006818,0.006818,0.006818,0.006818,0.006818,0.006818,
Argentina,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000003,0.000003,0.000005,0.000007,0.000007,0.000008,0.000010,0.000010,0.000013,0.000014,0.000016,0.000016,0.000018,0.000020,0.000023,0.000026,0.000030,0.000030,0.000033,0.000035,0.000037,0.000041,0.000042,0.000045,0.000047,0.000048,0.000050,0.000054,0.000056,0.000060,0.000064,0.000068,0.000070,0.000072,0.000076,0.000078,0.000080,0.000082,0.000087,0.000090,
Armenia,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000035,0.000035,0.000035,0.000105,0.000105,0.000105,0.000140,0.000246,0.000246,0.000246,0.000246,0.000281,0.000281,0.000316,0.000351,0.000421,0.000457,0.000457,0.000492,0.000562,0.000597,0.000632,0.000667,0.000702,0.000702,0.000773,0.000843,0.000843,0.000843,0.000948,0.000983,0.000983,0.001019,0.001054,0.001054,0.001124,0.001159,0.001159,0.001229,
Australia,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000003,0.000003,0.000004,0.000004,0.000005,0.000005,0.000006,0.000007,0.000007,0.000007,0.000007,0.000008,0.000008,0.000008,0.000008,0.000008,0.000009,0.000009,0.000009,0.000009,0.000009,0.000009,0.000010,0.000010,0.000010,0.000011,0.000011,0.000012,0.000012,0.000012,0.000012,0.000012,0.000012,
Austria,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,0.000012,0.000012,0.000012,0.000036,0.000036,0.000049,0.000073,0.000073,0.000097,0.000194,0.000255,0.000340,0.000364,0.000595,0.000704,0.000825,0.001044,0.001311,0.001553,0.001772,0.001917,0.002039,0.002257,0.002475,0.002670,0.002949,0.003313,0.003580,0.003871,0.004089,0.004247,0.004466,0.004660,0.004769,0.004975,0.005230,0.005376,0.005485,0.005703,0.005958,0.006189,0.006334,0.006431,0.006504,0.006577,0.006662,0.006905,0.007038,0.007087,0.007147,0.007232,0.007256,
